Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@2,Hit@3,Hit@4,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List
Filtering,GUI_States,NO,None,None,3,1.4166666666666667,24,26,0.20253164556962025,0.27848101265822783,0.3037974683544304,0.3037974683544304,0.3037974683544304,0.3037974683544304,24,0.29113924050632906,0.3037974683544304,0.3037974683544304,0.2974683544303797,0.24894514767932485,0.19377637130801686,"['11', '19', '1563', '53', '1096', '1130', '117', '1146', '1151', '128', '130', '135', '159', '1202', '1205', '192', '200', '1224', '206', '1399', '1402', '1428', '1430', '1481']"
Filtering,All_GUI_Component_IDs,NO,None,None,3,5.371794871794871,78,124,0.4177215189873418,0.569620253164557,0.6708860759493671,0.7088607594936709,0.759493670886076,0.8354430379746836,66,0.7177215189873418,0.9240506329113924,0.9240506329113924,0.8132911392405063,0.5662509612795444,0.490884157963893,"['2', '8', '10', '11', '18', '19', '1563', '1568', '44', '1073', '53', '55', '56', '1089', '71', '1096', '76', '84', '87', '92', '1640', '1641', '1130', '1645', '1146', '1147', '1150', '1151', '128', '129', '130', '135', '158', '159', '160', '162', '1198', '1202', '1205', '1207', '1213', '1214', '191', '193', '1215', '1222', '199', '200', '201', '1223', '1224', '1228', '209', '248', '275', '1299', '1389', '1399', '1406', '1425', '1428', '1430', '1441', '1445', '1446', '1481']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,None,None,3,5.371794871794871,78,124,0.4177215189873418,0.569620253164557,0.6708860759493671,0.7088607594936709,0.759493670886076,0.8354430379746836,66,0.7177215189873418,0.9240506329113924,0.9240506329113924,0.8132911392405063,0.5662509612795444,0.490884157963893,"['2', '8', '10', '11', '18', '19', '1563', '1568', '44', '1073', '53', '55', '56', '1089', '71', '1096', '76', '84', '87', '92', '1640', '1641', '1130', '1645', '1146', '1147', '1150', '1151', '128', '129', '130', '135', '158', '159', '160', '162', '1198', '1202', '1205', '1207', '1213', '1214', '191', '193', '1215', '1222', '199', '200', '201', '1223', '1224', '1228', '209', '248', '275', '1299', '1389', '1399', '1406', '1425', '1428', '1430', '1441', '1445', '1446', '1481']"
Filtering,GUI_States,NO,GUI_States,None,3,1.5,24,26,0.20253164556962025,0.25316455696202533,0.3037974683544304,0.3037974683544304,0.3037974683544304,0.3037974683544304,24,0.2886075949367088,0.3037974683544304,0.3037974683544304,0.2962025316455696,0.24472573839662445,0.19061181434599156,"['11', '19', '1563', '53', '1096', '1130', '117', '1146', '1151', '128', '130', '135', '159', '1202', '1205', '192', '200', '1224', '206', '1399', '1402', '1428', '1430', '1481']"
Filtering,All_GUI_Component_IDs,NO,GUI_States,None,3,5.243589743589744,78,124,0.379746835443038,0.5189873417721519,0.620253164556962,0.6835443037974683,0.7848101265822784,0.8860759493670886,70,0.7215189873417722,0.9367088607594937,0.9367088607594937,0.8221518987341773,0.5374808735568231,0.4744379105218912,"['2', '8', '10', '11', '18', '19', '1563', '1568', '44', '1073', '53', '55', '56', '1089', '71', '1096', '76', '84', '87', '92', '1640', '1641', '1130', '1645', '1146', '1147', '1150', '1151', '128', '129', '130', '135', '158', '159', '160', '162', '1198', '1202', '1205', '1207', '1213', '1214', '191', '192', '193', '1215', '1222', '199', '200', '201', '1223', '1224', '1228', '206', '209', '248', '256', '275', '1299', '1389', '1399', '1402', '1406', '1425', '1428', '1430', '1441', '1445', '1446', '1481']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,GUI_States,None,3,5.256410256410256,78,124,0.379746835443038,0.5189873417721519,0.620253164556962,0.6835443037974683,0.7848101265822784,0.8860759493670886,70,0.7215189873417722,0.9367088607594937,0.9367088607594937,0.8221518987341773,0.537453474795247,0.4744105117603153,"['2', '8', '10', '11', '18', '19', '1563', '1568', '44', '1073', '53', '55', '56', '1089', '71', '1096', '76', '84', '87', '92', '1640', '1641', '1130', '1645', '1146', '1147', '1150', '1151', '128', '129', '130', '135', '158', '159', '160', '162', '1198', '1202', '1205', '1207', '1213', '1214', '191', '192', '193', '1215', '1222', '199', '200', '201', '1223', '1224', '1228', '206', '209', '248', '256', '275', '1299', '1389', '1399', '1402', '1406', '1425', '1428', '1430', '1441', '1445', '1446', '1481']"
Filtering,GUI_States,NO,All_GUI_Component_IDs,None,3,1.375,24,26,0.20253164556962025,0.2911392405063291,0.3037974683544304,0.3037974683544304,0.3037974683544304,0.3037974683544304,24,0.2924050632911392,0.3037974683544304,0.3037974683544304,0.2981012658227848,0.25105485232067515,0.19588607594936708,"['11', '19', '1563', '53', '1096', '1130', '117', '1146', '1151', '128', '130', '135', '159', '1202', '1205', '192', '200', '1224', '206', '1399', '1402', '1428', '1430', '1481']"
Filtering,All_GUI_Component_IDs,NO,All_GUI_Component_IDs,None,3,8.038461538461538,78,124,0.35443037974683544,0.5569620253164557,0.620253164556962,0.7088607594936709,0.7341772151898734,0.8227848101265823,65,0.7,0.8607594936708861,0.8987341772151899,0.7835443037974682,0.5243726748438893,0.46210095439430465,"['2', '8', '11', '18', '19', '1563', '1568', '1073', '53', '55', '56', '1089', '71', '1096', '76', '84', '92', '1640', '1641', '1130', '1645', '117', '1146', '1147', '1150', '1151', '128', '129', '130', '135', '158', '159', '160', '162', '1198', '1202', '1205', '1207', '1213', '1214', '191', '192', '193', '1215', '199', '200', '201', '1223', '1224', '1228', '206', '248', '256', '275', '1299', '1389', '1399', '1402', '1406', '1425', '1428', '1430', '1441', '1446', '1481']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,All_GUI_Component_IDs,None,3,8.038461538461538,78,124,0.35443037974683544,0.5569620253164557,0.620253164556962,0.7088607594936709,0.7341772151898734,0.8227848101265823,65,0.7,0.8607594936708861,0.8987341772151899,0.7835443037974682,0.5243726748438893,0.46210095439430465,"['2', '8', '11', '18', '19', '1563', '1568', '1073', '53', '55', '56', '1089', '71', '1096', '76', '84', '92', '1640', '1641', '1130', '1645', '117', '1146', '1147', '1150', '1151', '128', '129', '130', '135', '158', '159', '160', '162', '1198', '1202', '1205', '1207', '1213', '1214', '191', '192', '193', '1215', '199', '200', '201', '1223', '1224', '1228', '206', '248', '256', '275', '1299', '1389', '1399', '1402', '1406', '1425', '1428', '1430', '1441', '1446', '1481']"
Filtering,GUI_States,NO,GUI_State_and_All_GUI_Component_IDs,None,3,1.375,24,26,0.20253164556962025,0.2911392405063291,0.3037974683544304,0.3037974683544304,0.3037974683544304,0.3037974683544304,24,0.2924050632911392,0.3037974683544304,0.3037974683544304,0.2981012658227848,0.25105485232067515,0.19588607594936708,"['11', '19', '1563', '53', '1096', '1130', '117', '1146', '1151', '128', '130', '135', '159', '1202', '1205', '192', '200', '1224', '206', '1399', '1402', '1428', '1430', '1481']"
