Task,GUI Info for Filtering,GUI Info for Boosting,GUI Info for Query Expansion,GUI Info for Query Replacement,Number of Screens,Avg Best Ranks,Number of Identified Bugs,Number of identified buggy files,Hit@1,Hit@2,Hit@3,Hit@4,Hit@5,Hit@10,Number of hits@10,Avg Hit@10,Hit@15,Hit@20,Avg Hit@20,MRR,MAP,HIT@10 List
Filtering,GUI_States,NO,None,None,4,1.4074074074074074,27,29,0.2597402597402597,0.2987012987012987,0.35064935064935066,0.35064935064935066,0.35064935064935066,0.35064935064935066,27,0.33636363636363636,0.35064935064935066,0.35064935064935066,0.3435064935064934,0.29653679653679654,0.2356060606060606,"['18', '19', '53', '117', '128', '130', '135', '206', '1096', '1202', '1224', '1399', '1430', '1481', '162', '192', '199', '200', '201', '1146', '1151', '1205', '1563', '1428', '159', '1130', '1402']"
Filtering,All_GUI_Component_IDs,NO,None,None,4,9.407894736842104,76,117,0.4025974025974026,0.5194805194805194,0.5454545454545454,0.5844155844155844,0.6103896103896104,0.7012987012987013,54,0.5987012987012987,0.7792207792207793,0.8311688311688312,0.6870129870129871,0.5106420024681211,0.43192663801365166,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '209', '1096', '1202', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '1645', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1568', '71', '201', '1146', '1147', '1151', '1205', '1406', '248', '1563', '1641', '55', '56', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1640']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,None,None,4,9.407894736842104,76,117,0.4025974025974026,0.5194805194805194,0.5454545454545454,0.5844155844155844,0.6103896103896104,0.7012987012987013,54,0.5987012987012987,0.7792207792207793,0.8311688311688312,0.6870129870129871,0.5106420024681211,0.43192663801365166,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '209', '1096', '1202', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '1645', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1568', '71', '201', '1146', '1147', '1151', '1205', '1406', '248', '1563', '1641', '55', '56', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1640']"
Filtering,GUI_States,NO,GUI_States,None,4,1.4814814814814814,27,29,0.2597402597402597,0.2857142857142857,0.33766233766233766,0.35064935064935066,0.35064935064935066,0.35064935064935066,27,0.33376623376623377,0.35064935064935066,0.35064935064935066,0.3422077922077921,0.29329004329004327,0.23235930735930735,"['18', '19', '53', '117', '128', '130', '135', '206', '1096', '1202', '1224', '1399', '1430', '1481', '162', '192', '199', '200', '201', '1146', '1151', '1205', '1563', '1428', '159', '1130', '1402']"
Filtering,All_GUI_Component_IDs,NO,GUI_States,None,4,9.697368421052632,76,117,0.37662337662337664,0.5064935064935064,0.5454545454545454,0.5714285714285714,0.6103896103896104,0.7012987012987013,54,0.5987012987012987,0.7922077922077922,0.8701298701298701,0.6987012987012988,0.49626787547749274,0.4200277751113773,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '209', '1096', '1202', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '1645', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1568', '71', '201', '1146', '1147', '1151', '1205', '1406', '248', '1563', '1641', '55', '56', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1640']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,GUI_States,None,4,9.697368421052632,76,117,0.37662337662337664,0.5064935064935064,0.5454545454545454,0.5714285714285714,0.6103896103896104,0.7012987012987013,54,0.5987012987012987,0.7922077922077922,0.8701298701298701,0.6987012987012988,0.49626787547749274,0.4200277751113773,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '209', '1096', '1202', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '1645', '76', '92', '158', '160', '162', '199', '200', '1198', '1228', '1389', '1425', '1446', '1568', '71', '201', '1146', '1147', '1151', '1205', '1406', '248', '1563', '1641', '55', '56', '1213', '1222', '1428', '84', '193', '275', '1089', '1130', '1640']"
Filtering,GUI_States,NO,All_GUI_Component_IDs,None,4,1.7037037037037037,27,29,0.19480519480519481,0.2857142857142857,0.33766233766233766,0.33766233766233766,0.35064935064935066,0.35064935064935066,27,0.32597402597402597,0.35064935064935066,0.35064935064935066,0.33831168831168823,0.26017316017316017,0.2188852813852814,"['18', '19', '53', '117', '128', '130', '135', '206', '1096', '1202', '1224', '1399', '1430', '1481', '162', '192', '199', '200', '201', '1146', '1151', '1205', '1563', '1428', '159', '1130', '1402']"
Filtering,All_GUI_Component_IDs,NO,All_GUI_Component_IDs,None,4,11.828947368421053,76,117,0.2987012987012987,0.42857142857142855,0.4805194805194805,0.5194805194805194,0.6103896103896104,0.7662337662337663,59,0.5896103896103896,0.8181818181818182,0.8571428571428571,0.703896103896104,0.43869026611310713,0.3980201340673843,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '256', '1096', '1202', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '1645', '54', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1568', '71', '201', '1146', '1147', '1151', '1205', '1406', '248', '1563', '1223', '1641', '55', '56', '1213', '1222', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '1640']"
Filtering,GUI_State_and_All_GUI_Component_IDs,NO,All_GUI_Component_IDs,None,4,11.828947368421053,76,117,0.2987012987012987,0.42857142857142855,0.4805194805194805,0.5194805194805194,0.6103896103896104,0.7662337662337663,59,0.5896103896103896,0.8181818181818182,0.8571428571428571,0.703896103896104,0.43869026611310713,0.3980201340673843,"['2', '8', '10', '18', '19', '117', '128', '129', '130', '256', '1096', '1202', '1214', '1224', '1299', '1399', '1430', '1441', '1481', '1645', '54', '76', '92', '158', '160', '162', '192', '199', '200', '1198', '1228', '1389', '1425', '1446', '1568', '71', '201', '1146', '1147', '1151', '1205', '1406', '248', '1563', '1223', '1641', '55', '56', '1213', '1222', '1428', '84', '159', '193', '275', '1089', '1130', '1402', '1640']"
Filtering,GUI_States,NO,GUI_State_and_All_GUI_Component_IDs,None,4,1.7407407407407407,27,29,0.19480519480519481,0.2857142857142857,0.3246753246753247,0.33766233766233766,0.35064935064935066,0.35064935064935066,27,0.3246753246753247,0.35064935064935066,0.35064935064935066,0.33766233766233755,0.2590909090909091,0.21834415584415584,"['18', '19', '53', '117', '128', '130', '135', '206', '1096', '1202', '1224', '1399', '1430', '1481', '162', '192', '199', '200', '201', '1146', '1151', '1205', '1563', '1428', '159', '1130', '1402']"
